AQI,High AQI,PM 1 ,High PM 1 ,PM 2.5,High PM 2.5 ,PM 10 ,High PM 10 
67,76,26,29,40,46,51,60
68,78,26,29,41,47,52,63
69,78,26,29,42,47,53,63
70,80,27,30,42,48,53,63
71,80,27,31,43,48,55,67
72,83,28,31,44,50,56,68
75,83,29,31,45,50,58,67
75,83,28,32,45,50,58,68
77,85,29,32,46,51,60,69
77,86,29,33,46,52,60,68
75,81,28,31,45,49,59,67
75,83,28,31,45,50,58,69
77,85,29,32,46,51,60,69
78,86,30,34,47,52,61,70
78,86,30,33,47,52,61,70
78,86,30,33,47,52,61,70
78,86,29,33,47,52,61,70
79,88,30,33,48,53,62,72
79,92,30,34,48,55,62,72
82,90,31,33,49,54,64,74
82,88,31,34,49,53,64,76
81,90,31,34,49,54,64,73
81,88,31,34,49,53,63,71
83,90,32,35,50,54,64,72
84,95,32,34,50,57,66,75
83,93,32,36,50,56,65,73
85,104,33,36,51,62,66,75
86,100,33,37,52,60,67,75
84,98,33,36,51,59,66,73
85,98,33,38,51,59,66,74
83,97,33,38,50,58,65,73
83,93,33,36,50,56,65,75
81,92,32,35,49,55,64,72
79,88,31,34,47,53,61,68
75,83,30,33,45,50,58,67
73,78,28,31,44,47,55,63
71,78,28,31,43,47,55,63
69,78,28,31,42,47,54,62
68,75,28,30,41,45,52,61
67,73,27,29,40,44,51,58
67,73,27,30,40,44,50,59
67,76,27,30,40,46,51,60
65,71,26,29,39,43,49,56
63,71,26,29,38,43,48,56
61,71,25,28,37,43,47,56
61,68,25,28,37,41,47,56
64,71,26,28,39,43,49,56
64,71,26,29,39,43,48,58
63,71,25,28,38,43,48,59
66,75,26,29,40,45,50,61
65,73,26,29,39,44,50,60
62,70,25,27,38,42,48,54
62,70,25,27,37,42,47,56
61,70,25,28,37,42,47,56
62,71,25,27,38,43,47,56
62,70,24,27,37,42,47,55
61,70,24,27,37,42,47,55
61,70,24,26,37,42,47,56
63,73,25,28,38,44,49,58
63,71,24,27,38,43,48,59
63,73,24,28,38,44,48,60
65,73,25,28,39,44,50,57
65,73,26,29,40,44,50,60
65,75,26,29,40,45,50,59
70,83,28,31,42,50,54,65
68,76,26,29,41,46,52,62
64,73,25,29,39,44,49,58
65,73,25,28,39,44,50,60
65,73,26,29,39,44,50,59
65,71,26,29,40,43,50,58
65,73,26,28,40,44,50,61
65,73,25,28,39,44,50,57
63,73,25,28,38,44,48,57
63,73,25,28,38,44,48,56
62,70,25,28,38,42,48,58
62,70,25,28,38,42,48,57
63,75,25,28,38,45,49,60
62,71,24,27,38,43,47,55
61,70,24,27,37,42,47,57
62,71,24,27,38,43,47,56
61,70,24,27,37,42,46,57
61,70,24,27,37,42,46,56
61,70,24,28,37,42,46,57
61,70,24,28,37,42,47,57
62,73,24,28,38,44,48,56
63,73,24,27,38,44,48,57
63,76,24,28,38,46,48,58
62,73,24,28,38,44,48,61
61,70,24,27,37,42,46,55
62,73,24,27,37,44,47,58
61,71,24,28,37,43,46,57
61,70,24,28,37,42,47,56
61,70,24,27,37,42,47,56
62,70,24,27,37,42,47,58
61,70,24,28,37,42,46,57
61,70,24,27,37,42,46,58
63,73,24,28,38,44,48,55
62,73,24,29,38,44,48,60
63,71,24,28,38,43,48,57
65,76,25,28,39,46,49,58
64,71,25,28,38,43,48,58
63,71,25,28,38,43,48,56
65,76,26,28,39,46,50,61
66,75,26,29,40,45,50,61
70,80,27,31,42,48,54,63
70,78,27,30,42,47,54,63
71,80,28,31,43,48,55,64
72,81,28,31,43,49,55,64
72,78,28,31,43,47,55,65
71,83,28,32,43,50,55,67
74,85,29,32,44,51,58,67
74,81,29,33,44,49,57,69
72,81,28,31,43,49,55,64
72,83,28,33,44,50,56,68
71,83,28,33,43,50,55,67
71,81,28,32,43,49,55,67
72,80,28,32,44,48,56,67
75,83,29,32,45,50,58,67
76,85,30,33,46,51,59,67
77,85,30,33,46,51,60,69
78,85,30,33,47,51,61,71
77,85,30,33,47,51,60,68
78,85,31,34,47,51,61,69
75,85,30,33,45,51,59,68
73,81,29,32,44,49,57,64
74,81,29,32,44,49,57,64
72,80,28,32,44,48,55,63
74,83,29,33,45,50,57,64
73,80,28,32,44,48,56,65
71,80,28,31,43,48,54,62
69,76,28,30,42,46,53,60
68,75,28,30,41,45,52,62
66,73,27,29,40,44,50,58
66,75,27,30,40,45,50,59
65,71,27,29,40,43,50,58
67,75,27,30,40,45,51,59
64,71,26,29,39,43,49,58
63,71,26,29,38,43,48,58
64,70,26,29,39,42,49,57
63,70,26,28,38,42,47,56
60,68,25,27,36,41,46,55
59,66,24,27,36,40,45,53
58,66,24,26,35,40,44,56
60,68,24,26,36,41,44,54
60,68,24,26,36,41,45,53
60,70,24,27,36,42,45,54
62,71,25,28,37,43,47,59
63,70,26,28,38,42,48,55
65,73,27,29,39,44,50,59
66,76,27,31,40,46,51,61
68,75,28,30,41,45,53,62
69,76,28,31,42,46,53,62
71,78,28,30,43,47,53,64
72,80,28,31,44,48,55,63
71,80,28,31,43,48,54,64
71,76,28,30,43,46,54,63
70,76,28,31,42,46,54,62
73,81,29,32,44,49,56,67
73,80,29,32,44,48,57,64
73,83,29,32,44,50,57,68
74,81,29,32,44,49,57,67
73,80,29,31,44,48,57,66
74,83,29,32,44,50,57,67
74,81,29,32,44,49,57,68
73,78,29,32,44,47,56,63
72,80,28,31,44,48,55,64
73,80,29,31,44,48,56,65
73,81,28,32,44,49,56,66
70,80,28,31,42,48,54,62
73,83,28,32,44,50,56,70
74,86,29,33,45,52,57,71
72,83,28,31,43,50,55,65
70,76,28,31,42,46,54,64
73,81,29,33,44,49,56,67
77,85,30,33,46,51,59,67
81,92,32,34,49,55,63,71
80,88,31,34,48,53,61,69
79,86,31,34,48,52,61,70
79,86,31,34,47,52,60,69
78,88,31,34,47,53,60,67
76,85,30,33,46,51,58,66
77,86,31,33,47,52,58,65
77,86,30,34,47,52,59,67
77,83,30,33,46,50,59,68
77,85,30,33,46,51,59,67
80,88,31,35,48,53,61,71
79,86,31,34,48,52,61,69
78,86,31,33,47,52,60,68
78,86,31,34,47,52,60,70
78,86,31,33,47,52,60,69
79,85,30,33,47,51,60,66
77,85,30,33,46,51,59,67
76,83,30,33,46,50,59,67
76,83,30,33,46,50,58,67
75,85,30,33,45,51,57,64
75,85,30,33,45,51,57,65
73,85,29,32,44,51,56,67
75,81,30,32,45,49,58,65
76,83,30,33,46,50,58,66
75,83,30,33,45,50,58,65
76,83,30,32,46,50,58,67
76,83,30,33,46,50,58,66
75,83,30,33,45,50,58,66
76,85,30,33,46,51,58,68
78,85,31,34,47,51,60,67
77,88,30,35,46,53,59,72
79,86,31,35,48,52,61,71
79,111,31,39,47,64,61,80
91,249,35,65,55,105,70,134
88,235,34,67,53,101,66,112
81,118,32,40,49,66,63,81
128,252,44,66,69,106,83,125
81,128,32,44,49,69,63,82
90,152,35,47,54,76,69,93
91,197,35,55,55,89,68,105
99,262,38,69,59,109,74,137
76,95,30,35,46,57,59,75
74,121,29,43,45,67,57,80
76,111,30,43,46,64,60,77
71,80,28,31,43,48,54,66
75,100,30,36,45,60,58,75
71,80,28,31,43,48,54,67
69,76,28,30,42,46,53,60
69,76,28,31,42,46,53,63
70,78,29,31,42,47,54,62
70,78,28,31,42,47,54,63
70,80,28,31,42,48,54,62
71,83,28,32,43,50,54,65
68,75,28,31,41,45,52,62
67,75,27,30,40,45,51,58
66,73,27,30,40,44,50,57
66,75,27,30,40,45,50,60
68,76,28,30,41,46,51,60
67,73,28,30,40,44,50,58
68,75,28,30,41,45,51,60
68,76,28,31,41,46,52,59
69,75,28,31,42,45,52,59
70,78,28,31,42,47,53,63
66,73,27,29,40,44,50,59
63,70,25,29,38,42,47,57
60,68,24,27,36,41,45,53
56,63,23,25,34,38,43,51
55,63,23,25,33,38,42,52
55,65,23,25,33,39,42,49
56,65,23,26,34,39,42,52
56,68,23,26,34,41,43,58
60,70,25,28,36,42,45,56
61,68,25,27,37,41,45,53
66,73,26,29,40,44,49,58
66,71,26,29,40,43,50,60
67,75,27,29,41,45,51,60
68,76,27,30,41,46,52,61
68,76,27,31,41,46,52,61
68,75,27,30,41,45,52,61
68,76,27,30,41,46,52,63
69,78,27,30,42,47,53,61
69,76,27,31,42,46,53,62
69,76,27,30,42,46,52,61
70,76,28,30,42,46,53,64
70,80,28,31,42,48,54,62
69,76,27,30,42,46,52,64
69,78,27,31,42,47,53,63
68,76,27,30,41,46,51,60
68,75,27,29,41,45,52,59
67,76,26,30,40,46,51,62
66,75,26,29,40,45,50,61
66,76,26,29,40,46,51,61
65,76,26,30,39,46,50,61
66,75,26,29,40,45,51,61
67,75,26,29,40,45,51,61
67,75,26,29,40,45,52,64
67,75,27,30,41,45,51,60
66,76,26,29,40,46,50,60
66,73,26,29,40,44,50,60
65,73,26,29,40,44,50,60
64,73,26,29,39,44,48,58
65,76,26,28,39,46,49,60
63,73,24,28,38,44,48,60
62,70,24,27,38,42,47,57
60,71,24,28,36,43,45,57
62,70,24,28,37,42,47,56
60,70,24,27,37,42,46,55
62,70,24,28,37,42,47,57
61,70,24,28,37,42,46,61
60,71,24,27,36,43,45,55
60,71,23,27,36,43,45,54
59,70,23,27,36,42,44,55
61,71,24,28,37,43,46,55
60,70,24,27,36,42,45,57
60,68,24,27,36,41,45,55
60,70,24,27,36,42,46,53
61,70,24,28,37,42,46,55
59,68,23,27,36,41,44,55
57,70,22,27,35,42,43,58
56,71,22,26,34,43,42,57
58,70,23,27,35,42,43,54
63,76,25,29,38,46,48,61
64,76,25,30,38,46,48,60
63,75,25,29,38,45,48,59
64,76,25,29,39,46,49,61
66,76,26,30,40,46,50,61
65,76,26,29,39,46,50,62
65,76,25,30,39,46,49,61
61,70,24,27,37,42,46,58
61,71,24,28,37,43,46,56
61,71,24,28,37,43,46,57
63,76,25,29,38,46,48,63
61,71,24,27,37,43,46,57
64,76,25,29,38,46,49,58
66,80,26,30,40,48,50,64
68,76,27,30,41,46,52,61
66,75,26,30,40,45,50,62
67,75,27,30,41,45,52,60
67,76,27,30,40,46,51,62
66,73,26,30,40,44,50,61
65,73,26,30,39,44,49,60
62,73,25,28,38,44,47,55
63,71,26,28,38,43,49,59
64,73,26,29,38,44,49,57
65,75,26,28,39,45,50,60
66,75,26,29,40,45,50,61
67,73,26,30,40,44,50,60
66,75,26,29,40,45,50,62
63,71,25,29,38,43,48,59
59,68,24,27,36,41,45,55
59,71,24,28,36,43,45,56
57,66,24,26,35,40,44,52
58,68,24,28,35,41,43,52
58,68,24,27,35,41,44,53
60,68,25,27,36,41,45,55
60,66,25,28,36,40,44,53
61,71,25,29,37,43,46,55
60,70,25,27,36,42,45,53
61,68,25,27,37,41,46,56
60,68,25,27,36,41,46,53
63,71,26,28,38,43,48,59
59,66,24,27,36,40,44,54
54,63,22,25,33,38,40,50
49,56,20,23,30,34,35,45
50,59,20,23,30,36,37,47
49,58,20,25,30,35,35,47
46,54,18,22,27,33,31,44
49,58,20,22,30,35,34,45
50,61,20,23,31,37,37,48
51,59,20,23,31,36,37,48
51,59,20,23,31,36,38,51
51,61,20,24,31,37,37,50
50,63,20,24,30,38,36,49
50,61,20,24,30,37,36,48
50,59,20,23,30,36,36,47
50,58,20,22,30,35,35,47
50,58,20,22,30,35,36,46
50,59,20,23,30,36,36,48
50,58,20,23,30,35,36,49
49,58,19,23,29,35,35,47
46,56,18,22,27,34,32,44
44,56,18,22,26,34,30,48
41,53,16,20,25,32,28,41
40,51,16,20,24,31,28,42
45,56,18,22,27,34,31,46
46,56,18,22,27,34,32,44
46,54,18,21,28,33,31,42
47,58,19,22,28,35,33,48
47,54,19,23,28,33,33,44
58,73,22,27,35,44,44,61
50,63,20,23,30,38,36,52
47,58,18,22,28,35,33,46
47,58,19,23,28,35,34,45
48,58,19,22,29,35,34,46
46,56,18,22,27,34,32,45
49,56,19,23,29,34,34,51
51,61,20,23,31,37,37,52
50,61,19,23,30,37,36,51
50,59,19,23,30,36,35,47
48,56,19,22,29,34,34,48
48,58,19,22,28,35,34,47
49,59,19,24,29,36,35,46
46,54,18,22,28,33,33,47
47,58,19,22,28,35,33,47
48,56,19,23,29,34,34,46
47,56,18,21,28,34,33,46
48,56,19,23,29,34,34,43
50,59,19,23,30,36,36,50
50,58,19,22,30,35,35,46
50,59,19,23,30,36,35,53
50,59,20,22,30,36,35,47
49,58,19,22,30,35,35,48
50,61,20,23,30,37,36,49
54,65,21,26,33,39,40,51
56,68,22,26,34,41,42,53
56,66,22,25,34,40,42,51
56,65,22,25,34,39,43,53
59,70,23,27,36,42,45,57
60,70,24,28,36,42,46,58
62,71,24,28,37,43,48,60
61,70,24,28,37,42,47,55
57,68,23,26,35,41,44,57
57,66,22,27,34,40,44,56
54,65,21,25,33,39,41,55
54,70,22,27,33,42,40,53
58,68,23,26,35,41,44,57
58,68,23,27,35,41,44,54
62,71,24,29,37,43,47,57
66,75,26,29,40,45,50,61
67,76,26,30,40,46,52,62
65,73,26,28,39,44,50,60
65,75,26,29,39,45,51,61
70,76,28,31,42,46,53,63
72,78,28,31,43,47,56,64
73,80,29,33,44,48,56,63
76,83,30,33,46,50,59,66
77,85,31,34,46,51,60,72
79,90,32,35,48,54,62,71
82,93,32,37,49,56,63,73
85,100,34,39,51,60,66,72
88,115,35,43,53,65,67,76
84,101,34,39,50,61,64,73
96,128,39,48,58,69,70,82
103,135,42,48,62,71,71,79
103,132,42,47,62,70,71,79
100,132,42,47,61,70,71,86
100,135,41,47,60,71,70,82
97,121,40,45,58,67,69,82
94,115,39,45,56,65,68,74
90,104,38,44,54,62,66,73
86,101,36,43,51,61,64,74
85,101,36,42,51,61,64,72
84,97,35,42,50,58,63,70
84,97,35,41,51,58,64,72
83,97,34,40,50,58,64,71
85,98,35,40,51,59,64,71
85,98,34,40,51,59,64,72
86,111,35,42,52,64,66,73
85,98,34,39,51,59,65,73
86,101,35,42,51,61,65,74
87,108,35,41,52,63,66,74
87,100,35,40,52,60,66,75
90,118,36,41,54,66,67,74
89,108,36,41,54,63,67,75
87,100,35,39,52,60,66,74
84,97,33,39,50,58,66,74
79,93,31,34,47,56,61,71
75,83,30,32,45,50,59,66
75,83,30,33,45,50,59,66
72,81,29,33,43,49,56,65
65,73,26,29,39,44,50,59
59,70,23,27,36,42,45,56
55,65,22,26,33,39,42,55
53,61,21,24,32,37,40,53
53,63,21,24,32,38,40,52
52,61,21,23,32,37,39,51
52,61,21,23,31,37,38,49
52,61,20,23,31,37,39,52
51,59,20,24,31,36,38,49
52,63,21,24,32,38,39,50
52,63,21,24,32,38,39,50
51,59,20,23,31,36,38,49
50,59,20,22,30,36,37,48
50,59,20,24,30,36,36,47
51,59,20,23,31,36,37,49
52,61,21,24,32,37,38,48
52,63,21,24,32,38,38,50
52,63,21,24,31,38,37,49
51,61,20,24,31,37,37,48
51,61,20,24,31,37,37,47
52,59,21,23,31,36,38,49
51,61,20,23,31,37,37,50
51,59,20,24,31,36,37,50
51,59,21,24,31,36,37,50
51,59,20,23,31,36,37,49
51,61,21,25,31,37,37,50
52,65,21,24,32,39,38,52
53,63,21,25,32,38,39,52
53,63,21,24,32,38,40,51
54,65,22,24,33,39,41,51
54,65,22,25,33,39,40,51
54,65,21,25,33,39,40,52
54,63,21,24,32,38,40,49
56,66,22,26,34,40,42,52
56,65,22,26,34,39,41,52
55,65,22,26,33,39,41,49
56,65,22,27,34,39,42,51
58,66,23,26,35,40,44,55
58,68,23,26,35,41,43,57
58,68,23,27,35,41,44,54
58,68,23,27,35,41,44,55
59,70,23,27,36,42,45,55
60,70,24,28,36,42,46,57
65,75,26,28,40,45,50,61
69,78,27,30,42,47,53,64
72,81,28,31,44,49,56,66
73,85,28,32,44,51,57,67
72,80,28,31,44,48,56,65
74,81,29,32,45,49,58,65
77,86,30,33,46,52,60,68
80,92,31,34,48,55,63,72
83,93,33,35,50,56,65,72
87,135,34,47,52,71,67,81
84,104,33,37,51,62,65,76
101,215,39,64,61,95,75,108
157,245,49,70,78,104,91,123
124,201,42,54,68,91,81,109
116,169,42,52,65,81,78,97
97,135,38,48,58,71,72,87
98,152,38,48,59,76,72,90
93,128,36,44,56,69,70,80
90,111,35,43,54,64,68,79
96,173,38,53,58,82,71,100
98,313,39,86,59,136,74,161
89,132,35,45,54,70,67,78
87,118,35,43,52,66,66,76
87,101,34,39,52,61,68,94
83,100,34,40,50,60,64,73
83,95,33,38,50,57,64,70
80,88,32,35,48,53,62,70
78,86,31,35,47,52,61,68
80,92,32,36,48,55,62,70
80,88,32,36,48,53,63,68
78,90,31,34,47,54,61,69
77,86,31,35,46,52,60,67
78,90,31,37,47,54,60,68
76,86,31,34,46,52,59,66
74,83,30,33,44,50,58,67
72,80,29,32,44,48,56,62
71,80,29,31,43,48,55,62
72,80,29,31,43,48,55,65
73,80,30,32,44,48,56,64
71,76,29,31,43,46,54,62
76,101,31,42,46,61,58,73
70,81,28,34,42,49,54,66
69,76,28,31,42,46,53,61
68,75,27,31,41,45,52,61
70,78,28,31,42,47,54,63
72,80,28,31,43,48,55,66
63,73,26,28,38,44,48,63
54,63,23,25,33,38,41,51
52,61,22,25,32,37,40,49
49,61,20,23,30,37,37,48
55,68,22,27,33,41,41,55
52,65,21,25,32,39,39,51
57,65,22,26,34,39,44,54
67,83,28,33,41,50,52,62
63,78,25,30,38,47,49,61
53,63,22,25,32,38,41,52
52,63,21,24,31,38,39,55
46,56,18,22,27,34,33,51
46,56,18,21,28,34,34,49
46,58,18,22,27,35,34,45
44,54,18,21,27,33,32,46
41,51,17,20,25,31,30,46
41,53,16,20,24,32,29,45
40,51,16,19,24,31,29,41
41,51,16,20,24,31,29,43
39,53,16,20,24,32,29,44
40,53,16,20,24,32,29,42
39,50,16,20,24,30,28,41
42,54,17,21,25,33,31,50
40,53,16,20,24,32,29,43
42,53,17,22,25,32,30,43
41,51,17,20,25,31,30,42
39,51,16,20,23,31,28,40
40,53,16,20,24,32,29,47
42,53,17,22,25,32,30,46
42,53,17,21,25,32,30,46
42,53,17,22,25,32,30,47
43,53,17,22,26,32,30,43
44,58,18,22,26,35,32,52
43,53,18,22,26,32,31,43
43,53,17,22,26,32,30,45
44,53,18,21,26,32,32,44
44,54,18,21,26,33,32,48
45,58,18,22,27,35,32,45
44,53,18,22,27,32,32,46
45,54,18,21,27,33,33,47
44,54,18,22,27,33,32,45
45,54,18,22,27,33,32,46
45,53,18,22,27,32,32,46
44,56,18,23,27,34,31,47
46,59,19,23,27,36,33,47
45,56,18,22,27,34,33,45
48,58,20,23,29,35,34,46
50,63,20,24,30,38,38,52
49,56,20,24,30,34,36,46
50,59,20,23,30,36,36,48
52,63,21,24,31,38,39,53
55,65,22,26,33,39,42,53
54,71,22,25,33,43,41,54
60,73,24,29,36,44,47,61
61,70,25,28,37,42,46,58
56,70,22,26,34,42,43,53
54,65,22,26,33,39,41,55
57,71,23,27,35,43,44,61
63,75,25,29,38,45,48,61
66,76,27,30,40,46,52,65
65,73,26,28,39,44,50,62
65,73,26,30,39,44,50,60
66,75,26,30,40,45,51,61
71,81,28,31,43,49,56,67
72,83,28,32,43,50,57,66
75,83,30,32,45,50,58,66
74,81,29,33,44,49,57,66
74,83,30,33,45,50,58,72
74,81,30,33,44,49,58,65
73,81,29,32,44,49,57,64
74,81,29,32,45,49,57,65
75,83,30,32,45,50,58,67
73,81,30,32,44,49,57,65
73,81,30,33,44,49,57,65
74,81,30,32,44,49,58,67
74,83,30,33,45,50,57,66
75,85,30,34,45,51,58,69
75,85,30,33,45,51,58,66
75,81,30,34,45,49,58,64
77,85,31,34,46,51,59,68
79,92,32,38,47,55,61,69
81,98,33,40,49,59,62,71
77,86,31,36,46,52,59,67
72,80,29,33,44,48,56,66
70,78,28,32,42,47,54,63
70,76,28,31,42,46,54,62
70,78,29,32,42,47,54,62
68,78,28,31,41,47,52,61
66,75,27,29,40,45,50,60
62,73,26,29,38,44,47,57
57,66,23,26,35,40,43,52
56,65,23,26,34,39,42,52
55,65,22,25,33,39,41,49
55,63,23,26,33,38,42,53
56,66,23,26,34,40,43,53
56,65,23,27,34,39,43,56
56,66,23,26,34,40,42,55
55,65,22,26,33,39,41,49
49,56,20,23,29,34,35,48
49,59,20,23,29,36,35,48
46,54,19,21,28,33,33,44
40,50,17,21,24,30,29,40
38,50,16,19,23,30,27,39
40,51,16,20,24,31,29,43
45,54,18,22,27,33,33,46
39,53,16,20,24,32,29,45
39,50,16,20,23,30,28,39
40,51,16,19,24,31,29,40
40,51,16,21,24,31,29,44
39,54,16,19,24,33,29,46
36,51,15,19,22,31,26,44
36,50,15,19,22,30,27,41
35,47,14,19,21,28,25,39
34,50,14,19,21,30,25,40
36,48,15,20,21,29,26,41
36,50,15,19,21,30,26,39
35,47,14,18,21,28,25,40
34,48,14,18,20,29,24,39
34,43,14,18,20,26,24,37
36,48,15,19,21,29,26,37
36,48,15,20,22,29,26,37
36,50,15,19,21,30,26,43
34,47,14,18,20,28,25,38
35,47,14,20,21,28,25,39
36,53,15,20,21,32,26,43
35,50,15,19,21,30,24,38
36,48,15,19,22,29,26,38
37,50,15,19,22,30,26,38
36,50,15,20,22,30,26,38
40,53,16,20,24,32,29,46
39,50,16,21,24,30,29,43
41,54,16,20,24,33,29,44
42,53,17,21,25,32,29,47
42,53,17,21,25,32,30,45
45,56,18,22,27,34,32,45
44,54,18,21,26,33,32,45
45,54,18,22,27,33,33,48
46,54,18,22,28,33,33,49
47,56,19,22,28,34,35,47
49,59,20,23,29,36,35,49
54,65,22,26,33,39,41,51
53,63,22,24,32,38,40,52
51,59,21,24,31,36,38,49
52,63,21,24,32,38,38,52
51,63,21,24,31,38,37,53
58,68,24,27,35,41,45,55
59,70,24,28,35,42,45,56
64,76,26,30,39,46,49,62
63,75,25,28,38,45,49,62
69,78,27,31,42,47,54,66
72,81,28,32,43,49,56,67
83,92,33,36,50,55,65,76
83,98,33,36,50,59,65,74
91,108,35,41,55,63,70,79
171,297,52,77,82,119,96,145
115,169,41,52,65,81,78,99
150,183,47,55,75,85,88,103
127,162,43,49,69,79,79,94
145,180,46,54,74,84,85,98
151,186,47,54,76,86,86,100
157,200,48,56,77,90,88,104
176,232,52,63,83,100,94,118
223,266,61,68,98,110,110,129
200,242,56,66,90,103,101,118
180,235,53,62,84,101,95,112
163,201,50,57,79,91,90,114
169,208,51,57,81,93,91,112
181,225,54,62,84,98,94,115
164,225,51,62,80,98,89,113
118,162,42,48,66,79,76,90
100,128,39,44,61,69,72,82
100,132,39,45,60,70,72,81
100,135,39,43,61,71,72,80
100,142,39,45,60,73,71,78
102,125,40,44,61,68,72,79
108,145,41,48,63,74,73,81
101,128,40,45,61,69,71,79
108,142,41,47,63,73,73,82
112,152,42,47,64,76,73,83
114,145,42,47,65,74,74,83
117,156,42,48,66,77,75,84
121,149,44,49,67,75,75,88
118,162,43,49,66,79,75,86
119,152,43,50,66,76,74,86
124,162,44,50,68,79,76,90
127,162,45,50,69,79,77,91
123,159,44,50,68,78,76,90
127,159,45,50,69,78,77,88
126,173,44,52,68,82,77,88
130,176,45,52,70,83,79,95
91,139,36,45,55,72,68,81
84,97,33,38,50,58,65,75
83,95,33,37,50,57,64,73
83,93,32,36,50,56,64,73
83,101,33,36,50,61,65,75
81,93,32,36,49,56,65,75
82,92,33,37,49,55,65,74
81,92,32,36,49,55,64,74
80,88,32,34,48,53,62,70
89,304,35,85,53,125,67,140
336,360,112,135,167,197,181,219
309,337,89,115,132,167,145,186
163,256,53,75,79,107,90,122
83,100,33,38,50,60,65,74
67,81,26,32,40,49,51,65
56,65,22,26,34,39,43,53
51,58,21,23,31,35,38,50
51,61,21,24,31,37,39,50
53,61,21,24,32,37,40,51
55,65,22,25,33,39,42,51
58,71,23,26,35,43,44,56
59,68,24,27,36,41,45,54
61,71,25,28,37,43,47,58
61,73,24,28,37,44,47,59
55,65,22,26,34,39,42,53
54,65,22,26,33,39,40,49
51,59,21,23,31,36,38,49
50,58,20,23,30,35,36,50
47,54,20,23,28,33,33,45
49,56,20,23,29,34,35,46
48,59,20,22,29,36,35,45
49,59,20,23,29,36,35,48
49,58,20,23,30,35,36,48
49,59,20,23,29,36,35,47
49,61,20,23,30,37,36,47
50,59,20,24,30,36,36,47
51,61,21,24,31,37,38,50
52,61,21,25,32,37,39,52
54,63,22,26,33,38,41,52
55,66,23,26,34,40,42,53
58,68,23,26,35,41,45,54
65,76,26,29,39,46,50,59
70,78,28,31,42,47,54,62
74,81,29,32,44,49,57,66
72,81,28,31,44,49,55,63
75,81,29,32,45,49,58,67
75,85,30,33,45,51,58,67
81,90,32,35,49,54,63,74
92,118,36,43,55,66,70,85
91,108,35,39,55,63,70,77
95,121,36,43,57,67,72,85
98,121,37,43,59,67,73,79
93,118,36,41,56,66,71,80
93,118,36,43,56,66,71,80
97,128,38,45,58,69,72,81
102,135,40,46,61,71,75,82
115,149,42,49,65,75,77,90
131,162,45,53,70,79,81,95
126,169,44,50,68,81,80,95
112,152,42,48,64,76,77,89
115,149,42,48,65,75,78,93
119,149,42,49,66,75,78,91
130,166,45,52,69,80,79,94
140,180,47,56,72,84,82,96
143,186,48,54,73,86,84,99
144,183,48,55,74,85,83,99
148,190,49,59,75,87,84,100
159,193,51,58,78,88,86,100
154,193,50,59,77,88,85,100
149,193,50,56,75,88,84,98
151,190,50,59,76,87,84,100
155,186,51,58,77,86,86,100
157,190,51,59,77,87,85,99
160,201,53,59,78,91,87,101
159,190,52,59,78,87,86,98
156,180,52,57,77,84,85,95
156,183,52,59,77,85,85,98
152,180,51,57,76,84,84,97
141,186,49,56,73,86,80,94
133,162,48,54,70,79,78,88
130,156,48,53,70,77,76,86
126,156,47,53,68,77,76,89
117,145,45,50,66,74,73,85
114,142,45,50,65,73,72,86
111,149,44,50,64,75,72,85
103,142,43,50,62,73,70,79
98,125,41,48,59,68,68,77
95,118,40,45,57,66,68,77
95,115,39,45,57,65,68,78
92,108,38,44,55,63,67,76
87,101,36,41,52,61,66,72
86,100,36,42,52,60,66,72
86,98,35,40,52,59,65,72
88,100,37,42,53,60,66,73
90,101,37,44,54,61,67,74
86,98,36,41,52,59,66,73
84,95,34,39,50,57,64,72
83,97,34,40,50,58,64,72
84,100,34,39,51,60,65,73
80,93,32,37,48,56,62,71
72,80,29,32,43,48,56,64
70,80,29,32,42,48,55,63
70,78,29,32,42,47,54,62
67,75,27,30,41,45,52,61
60,68,24,28,36,41,46,55
52,63,21,25,32,38,38,52
48,58,20,23,29,35,35,46
46,53,19,22,28,32,33,43
42,53,17,22,25,32,29,43
37,51,15,19,22,31,27,44
36,53,15,19,22,32,26,42
35,48,14,18,21,29,25,38
34,47,14,18,20,28,25,36
34,45,14,18,20,27,24,37
33,47,14,18,20,28,24,41
35,45,14,18,21,27,25,36
34,45,14,18,20,27,25,34
34,47,14,19,21,28,25,38
35,48,15,19,21,29,25,40
36,50,15,18,22,30,26,40
36,50,15,19,21,30,26,37
38,51,16,20,23,31,27,39
37,50,16,20,22,30,27,43
38,50,16,20,23,30,28,43
38,53,16,20,23,32,27,39
38,51,16,20,22,31,27,41
37,50,16,20,22,30,28,43
38,50,16,20,23,30,28,41
37,50,15,19,22,30,27,40
37,50,15,20,22,30,28,44
37,51,15,21,22,31,27,39
37,50,15,20,22,30,27,42
37,54,15,20,22,33,26,43
36,51,15,18,22,31,26,39
37,50,15,20,22,30,27,42
37,50,15,21,22,30,27,42
37,50,15,20,22,30,27,40
37,48,15,20,22,29,27,39
38,51,15,20,23,31,28,44
38,50,16,20,23,30,27,38
40,51,16,20,24,31,30,43
40,53,16,20,24,32,29,47
40,53,16,20,24,32,29,48
41,53,17,20,25,32,30,43
40,54,16,22,24,33,29,47
42,54,17,21,25,33,30,46
45,58,18,23,27,35,33,47
